City,Name,Michelin_Award,Green_Star,Repsol_Award,Worlds_50_Best_Rank,Steak_101_Rank,Notable_Wine_List,Cuisine,Price,Price_Tier,Address,Phone,Latitude,Longitude,Michelin_Url,Website,Sources,Description
Barcelona,Xavier Pellicer,Selected,,2 Soles,,,,Creative,Special occasion,3,"Provença 310, Barcelona, 08037, Spain",+34 935 25 90 02,,,https://guide.michelin.com/en/catalunya/barcelona/restaurant/xavier-pellicer,,Michelin; Guia Repsol,"In this centrally located restaurant just a few metres from the city’s emblematic La Pedrera-Casa Milà building designed by Gaudí, the focus is on “healthy” cuisine that is centred around seasonal vegetables and the sourcing of its ingredients exclusively from small-scale local producers. The backdrop is an elegant interior with a rustic simplicity that includes a modern dining room with an industrial vibe and a completely open kitchen behind the bar counter, enabling guests to interact with the chefs (there’s also another more multi-functional dining room called El Menjador designed for private events). You will find à la carte service (only at lunchtime, Wednesday through Sunday) and two tasting options (one with 5 courses, the other 8), each featuring three different options: vegan, vegetarian and omnivore. The interesting wine list includes lots of little-known labels."
Barcelona,Xerta,Selected,,1 Sol,,,,Creative,Spare no expense,4,"Còrsega 289, Barcelona, 08008, Spain",+34 937 37 90 80,,,https://guide.michelin.com/en/catalunya/barcelona/restaurant/xerta,,Michelin; Guia Repsol,"If you’re still unfamiliar with the culinary delights of the Ebro Delta, a visit to this restaurant in Barcelona is a must to savour the flavours of a region that has been declared a World Biosphere Reserve. Accessed via the lobby of the Ohla Eixample hotel, Xerta boasts a contemporary dining room with views of the kitchen. Chef José Guadalupe Couoh Pomol, hailing from Yucatán, is passionate about Mediterranean cuisine and offers expert insight into the specific cuisine of the Ebro Delta, giving us the opportunity to discover its authentic gastronomy (elvers, oysters, rice... 90% of the products come from there) from a creative point of view. What’s on offer? The à la carte menu, which always features an array of delicious rice dishes and showcases seasonal ingredients (sea cucumbers, spot-tail mantis shrimp, blue crab, wild mushrooms, etc.), is complemented by three set menus: Temporada (lunchtime, not available on bank holidays, Tuesday to Friday), Delta and Producto."
Barcelona,âme,Selected,,,,,,French Contemporary,Special occasion,3,"Londres 91, Barcelona, 08036, Spain",+34 607 15 58 04,,,https://guide.michelin.com/en/catalunya/barcelona/restaurant/ame,,Michelin,"The aim of this unusual bistro, run by business partners Pachi Rodríguez (manning the stove) and Joey Attieh (as sommelier), is to pay continued homage to French cuisine, while at the same time making full use of seasonal local ingredients (artichokes from Prat, red prawns from Palamós, trout and acorn-fed duck from the Pyrenees, etc.). The dynamic and constantly evolving cuisine only sees the light through two tasting menus (Experiencia and Epicúreo) that propose a journey through the flavours of the Mediterranean from the perspective of French cuisine. Their delicious Montseny maitake with cashew nuts and foie is a very special dish."
Barcelona,Al Kostat,,,1 Sol,,,,,,2,,,,,,,Guia Repsol,
Barcelona,AÜRT,,,2 Soles,,,,,,3,,,,,,,Guia Repsol,
Barcelona,Brabo,,,1 Sol,,,,,,2,,,,,,,Guia Repsol,
Barcelona,Ca l'Isidre,,,1 Sol,,,,,,2,,,,,,,Guia Repsol,
Barcelona,Carnal Steak House,,,,,92,,,,3,,,,,,,World's 101 Best Steak,
Barcelona,Coure,,,2 Soles,,,,,,3,,,,,,,Guia Repsol,
Barcelona,Eldelmar,,,1 Sol,,,,,,2,,,,,,,Guia Repsol,
Barcelona,Els Pescadors,,,1 Sol,,,,,,2,,,,,,,Guia Repsol,
Barcelona,Espacio UMA,,,1 Sol,,,,,,2,,,,,,,Guia Repsol,
Barcelona,Estimar - Rafa Zafra,,,2 Soles,,,,,,3,,,,,,,Guia Repsol,
Barcelona,Granja Elena,,,1 Sol,,,,,,2,,,,,,,Guia Repsol,
Barcelona,Gresca,,,2 Soles,,,,,,3,,,,,,,Guia Repsol,
Barcelona,Jardín del Alma,,,1 Sol,,,,,,2,,,,,,,Guia Repsol,
Barcelona,Olivos Comida y Vinos,,,1 Sol,,,,,,2,,,,,,,Guia Repsol,
Barcelona,Petit Comité Gaig,,,1 Sol,,,,,,2,,,,,,,Guia Repsol,
Barcelona,Roig Robí,,,1 Sol,,,,,,2,,,,,,,Guia Repsol,
Barcelona,Sato i Tanaka,,,1 Sol,,,,,,2,,,,,,,Guia Repsol,
Barcelona,Xemei,,,1 Sol,,,,,,2,,,,,,,Guia Repsol,
Lisbon,Belcanto,2 Stars,,,42,,yes,Creative,Spare no expense,4,"Rua Serpa Pinto 10A, Lisbon, 1200-026, Portugal",+351 21 342 0607,38.7104102,-9.1415741,https://guide.michelin.com/en/lisboa-region/lisboa/restaurant/belcanto,https://www.belcanto.pt/,Michelin; Michelin wine list; World's 50 Best,"Belcanto boasts a superb location in the Bairro Alto (Chiado) district popular with tourists, on a corner close to a former convent damaged by the large earthquake that devastated the city in 1755. In his culinary empire’s showcase gourmet restaurant, chef José Avillez offers a modern à la carte and a single tasting menu entitled Belcanto that takes guests on a journey of gastronomic discovery in a dining room divided into different spaces, alongside a chef’s table in the kitchen. Avillez explains that all his dishes are influenced by Lisbon’s different light, its maritime shoreline and its distinct districts: in the words of this celebrated chef, “cooking is our very own fado, and our own form of expression”. He recreates recipes that recall our childhood memories, such as the classic “sweet eggs and citrus” (doce de ovos e citrinos), which boasts a sublime delicacy and a truly special flavour. Interestingly, the napkin provided for dessert is in the shape of a sleeve, recalling the way the chef once wiped his mouth on his sleeve as a child!"
Lisbon,Fifty Seconds,2 Stars,,,,,yes,Creative,Spare no expense,4,"Cais das Naus, Lisbon, 1990-173, Portugal",+351 21 152 5380,38.7747556,-9.0911606,https://guide.michelin.com/en/lisboa-region/lisboa/restaurant/fifty-seconds,https://www.fiftysecondsexperience.com/,Michelin; Michelin wine list,"Have you ever enjoyed a meal 120 metres up? Enjoy this experience at the magnificent restaurant in the Torre Vasco da Gama, an emblematic building that stands out on Lisbon’s skyline. Access is via a lift that takes exactly 50 seconds to reach the top, hence the name of the establishment. At the helm is chef Rui Silvestre, with a long track record in renowned restaurants and known as the youngest chef to win a MICHELIN Star in Portugal. His creative proposal comes to life through a single menu, entitled “Fauna e Flora” (choose between 11, 12 or 14 courses), which takes seafood as its central axis, with a wonderful interplay of textures and flavour-packed garnishes. A fine example is the Polvo e beterraba (octopus and beetroot) dish, served with two sauces (one of yoghurt and herbs, the other masala-style). The chef masterfully incorporates distinct exotic spices that speak of his Mozambican and Indian roots!"
Lisbon,Henrique Sá Pessoa,2 Stars,,,,,,Creative,Spare no expense,4,"Travessa da Légua De Póvoa 11, Corpo 3, Bloco B, Loja L, Lisbon, 1250-138, Portugal",+351 21 838 4605,,,https://guide.michelin.com/en/lisboa-region/lisboa/restaurant/henrique-sa-pessoa,,Michelin,"Chef Henrique Sá Pessoa’s flagship, which has taken a new direction after changing both name and location (it used to be called Alma), elevates the culinary stage of the bucolic Páteo Bagatela, midway between Jardim das Amoreiras and Parque Eduardo VII.In this appealing establishment, which surprises with an open kitchen at the back of the main dining room and a small counter (for two diners) offering a slightly more exclusive experience, every detail has been carefully considered, blending a welcoming feel with artistic motifs that evoke the ocean. The culinary proposal, which above all seeks to offer freedom of choice, takes shape in a short à la carte menu and three tasting menus: Encontros, Clássicos and Costa a Costa. Here, the idea is to rethink Portuguese cooking, updating it in technique and presentation, with refined aperitifs and truly delicious dishes (do not miss the Presa à alentejana (Alentejo-style black-pork loin), massa de pimentão (red pepper paste), molho “Bulhão Pato” - garlic-and-coriander sauce)."
Lisbon,2Monkeys,1 Star,,,,,,Creative,Spare no expense,4,"Rua Câmara Pestana 23, Lisbon, 1150-082, Portugal",+351 21 826 2927,,,https://guide.michelin.com/en/lisboa-region/lisboa/restaurant/2monkeys,,Michelin,"There are some restaurants that exude positive energy – and this is, without a shadow of a doubt, one of them. The two monkeys after which it is named (and which are also depicted on the logo) refer, somewhat surprisingly, to the two chefs at the helm (Vítor Matos and Guilherme Spalk) and their approach to their work – at the same time as offering a high-quality culinary experience, they are also keen to entertain and have fun! This unique space, occupying the former wine cellar at the luxury Torel Palace Lisboa hotel, recreates, in stunning wood, the concept of a theatrical dining experience for just 12 guests built around a central island that provides the setting for the open kitchen. On the single, creatively focused menu, which includes some French-inspired details, guests can explore flavours from around Portugal (we particularly enjoyed the onion chawanmushi and the violet shrimp). The chefs interact constantly with their guests, who are not restricted to a fixed time schedule, enabling them to manage their own experience in more relaxed fashion."
Lisbon,CURA,1 Star,,,,,yes,Modern Cuisine,Spare no expense,4,"Rua Rodrigo da Fonseca 88, Lisbon, 1099-039, Portugal",+351 21 381 1401,38.7257479,-9.155379,https://guide.michelin.com/en/lisboa-region/lisboa/restaurant/cura,https://m.fourseasons.com/pt/lisbon/dining/restaurants/cura/,Michelin; Michelin wine list,"We find ourselves in the gourmet space of the Four Seasons Hotel Ritz Lisbon, a luxurious and emblematic hotel that nevertheless allows the restaurant to assert its own identity, with a separate entrance. The establishment, which adopts the word “curadoria” (“curators who care for art”) as its name, has Chef Rodolfo Lavrador at the stoves and boasts an open kitchen where a modern, audacious and balanced cuisine is championed—considered creations with surprising technical command. The offering conveys Chef Rodolfo’s view of his culinary path between past and present, so two tasting menus are presented: the first, named Percurso (“Path”), pays homage to Portuguese recipes reinterpreted with contemporary techniques; the second, entitled Passo (“Step”), is an experience that underscores the evolution and the steps the chef has taken throughout his career. Both versions can be vegetarian!"
Lisbon,Encanto,1 Star,,,,,,Vegetarian,Special occasion,3,"Largo De São Carlos 10, Lisbon, 1200 410, Portugal",+351 21 162 6310,,,https://guide.michelin.com/en/lisboa-region/lisboa/restaurant/encanto,,Michelin,"Chef José Avillez is one of the leading figures on the Portuguese gastronomic scene, who continues to enhance his legend through hard work and diversification across his restaurants. This small but welcoming venue, next door to his award-winning Belcanto, surprises both for its contemporary aesthetic (with an original library adorning both walls and joining at the ceiling) and for its culinary approach, creatively focused entirely on working with seasonal, organic, locally sourced vegetables — though that by no means prevents the dishes from being technical, tasty, and texturally spot-on. After ringing the bell at the entrance, you are shown to your table and presented with a unique, 100% vegetarian tasting menu exploring concepts such as zero waste, always well matched by a list of biodynamic wines, craft beers, and in-house kombuchas... One of the dishes we liked most was the autumn vegetable stew / fig leaf!"
Lisbon,EPUR,1 Star,,,,,,Creative,Spare no expense,4,"Largo da Academia Nacional de Belas Artes 14, Lisbon, 1200-005, Portugal",+351 21 346 0519,,,https://guide.michelin.com/en/lisboa-region/lisboa/restaurant/epur,,Michelin,"A culinary enclave well worth considering in the historic Chiado district, which toys with Newton’s law of universal gravitation to create its own ""Gravitational Taste"" concept. Here, behind the robust façade of an old building, you’ll find an informal, more modern interior that includes an open-view kitchen and dining rooms lit in a contemporary, minimalist fashion. Enjoy superb views across the Tagus estuary to a backdrop of geometrically shaped ceilings and azulejo panels which are a silent testament to the past but which add appropriate character and personality.The creative cooking on display is highly visual yet at the same time elegant, pure and with a strong focus on vegetables. French chef Vincent Farges follows the thinking of Leonardo da Vinci in his defence of ""simplicity and maximum sophistication"", focusing on the essentials to elevate the dining experience via two tasting menus: Inspirações (8 courses) and Epurismo (10 courses)."
Lisbon,Feitoria,1 Star,,,,,yes,Modern Cuisine,Spare no expense,4,"Doca do Bom Sucesso, Lisbon, 1400-038, Portugal",+351 21 040 0208,38.6936647,-9.2129467,https://guide.michelin.com/en/lisboa-region/lisboa/restaurant/feitoria,https://www.restaurantefeitoria.com/,Michelin; Michelin wine list,"If you’re wandering around the city’s historic sights, such as the Monument to the Discoveries and the Belém Tower, make sure you also pay a visit to this charming restaurant. With a backdrop ambience that combines the classic and modern, this space exudes personality and elegance, as well as boasting an exquisite bar at the entrance with views of the Tagus. Taking a seat at one of its tables is an invitation to embark on a journey across the traditional flavours of Portugal through dishes that combine high-level technique and top-quality ingredients. Under the baton of chef André Cruz, the menu has been created with an emphasis on seasonal produce, most of which are from local suppliers, as is reflected on the Semente menu, which comes in four different versions: Leaf, Roots, and two vegetarian options. Classic Portuguese dishes have been enhanced with a touch of sophistication, such as the “Sea Stew” (Cozido do Mar), featuring fish, a selection of bivalves and local vegetables, or the typical convent-inspired Sericaia dessert from the Alentejo, made with eggs and served with honey and native herbs."
Lisbon,Grenache,1 Star,,,,,,French Contemporary,Spare no expense,4,"Pátio de Dom Fradique 12, Lisbon, 1100-624, Portugal",+351 21 887 1616,,,https://guide.michelin.com/en/lisboa-region/lisboa/restaurant/grenache,,Michelin,"Fancy taking your taste buds on a trip to France? This delightful restaurant in historic Alfama, tucked away in the peaceful Pátio de Dom Fradique (next to the Palácio dos Condes de Belmonte), is run by Chef Philippe Gelfi who, staying true to his origins, serves up contemporary cuisine with French roots, where elegance and technique unite with flavour, working diligently with ingredients based on the finest local seasonal produce. It might be interesting to explore his tasting menus (Grenache and Experience) at the tables alongside the kitchen, where you can watch the cooks, all elegantly attired in their classic “toque blanche” working tirelessly under the chef’s guidance. The terrace, brimming with romance, is a great option if you are looking for a special dinner and the weather permits!"
Lisbon,Kabuki Lisboa,1 Star,,,,,,Japanese,Special occasion,3,"Rua Castilho 77B, Lisbon, 1070-050, Portugal",+351 21 249 1683,,,https://guide.michelin.com/en/lisboa-region/lisboa/restaurant/kabuki-lisboa,,Michelin,"Located in the renowned Galerias Ritz at the Four Seasons Hotel Ritz Lisbon, Kabuki Lisboa was the first of the group’s ventures outside Spain. This is no minor undertaking given the close relationship the Portuguese have always had with the sea, and the fact that they were the first to establish contact with Japan! The space extends across three floors and boasts a sophisticated contemporary ambience that combines art and fine dining. On the lower floor, guests can enjoy cocktails, liqueurs as well as an “executive” menu; the main dining room is home to a sushi bar (sashimi, usuzukuri, nigiris, makis etc) decorated with a striking mural illustrating the five key tenets of Japanese philosophy: Earth, Water, Fire, Wind and Void; while the brightly illuminated top floor floor offers a menu option (lunch only) dedicated to a different ingredient every day. Japanese-Mediterranean cuisine based around the very best Portuguese ingredients."
Lisbon,Kanazawa,1 Star,,,,,,Japanese,Spare no expense,4,"Rua Damião De Góis 3 A, Lisbon, 1400-291, Portugal",+351 21 301 0292,,,https://guide.michelin.com/en/lisboa-region/lisboa/restaurant/kanazawa,,Michelin,"Beneath this name, which references the chef who opened the restaurant and the capital city of Japan’s Ishikawa region, lies a gateway to a different culinary world. The traditional kaiseki cuisine, recognised as one of Japan’s most refined styles since it was practised in the imperial court and accompanied the tea ceremony, aims to delight diners in this small, minimalist restaurant, with a single counter for eight guests. The courteous Chef Paulo Morais, who works in full view and explains each dish in detail, offers several menus (three at lunchtime, with the same appetisers, and six during dinner service) that remain faithful to the kaiseki philosophy; admittedly with some leeway, yet still respecting its essence. In the evening, everything takes on a more elaborate and haute-cuisine style. The quality of the fish and nigiris (scallop, clam, tuna belly, turbot, scarlet prawns...) is truly spectacular!"
Lisbon,Loco,1 Star,,,,,,Modern Cuisine,Spare no expense,4,"Rua dos Navegantes 53 B, Lisbon, 1200-731, Portugal",+351 21 395 1861,,,https://guide.michelin.com/en/lisboa-region/lisboa/restaurant/loco,,Michelin,"At this restaurant, just a stone’s throw from the 18th-century Baroque Basílica da Estrela, they say they work with micro-seasons to maximise flavour and fulfil their zero-waste policy. Loco brims with surprises from the moment you step through the door, starting with its eye-catching, fully open kitchen and amplified by extensive design details that reflect the house’s creativity and character. Chef Alexandre Silva concentrates his entire culinary philosophy into a single surprise tasting menu of 16 “moments” or steps, inspired by Portuguese tradition yet in constant evolution and viewed through a contemporary lens. A recommendation? Don’t miss the drinks list, which offers not only superb organic wines from small producers but also a variety of craft beers, herbal liqueurs and house-fermented natural juices, most of them made on site."
Lisbon,"Marlene,",1 Star,,,,,,Modern Cuisine,Spare no expense,4,"Avenida Infante D. Henrique. Doca do Jardim do Tabaco, Lisbon, 1100-651, Portugal",+351 912 626 761,,,https://guide.michelin.com/en/lisboa-region/lisboa/restaurant/marlene,,Michelin,"A haute cuisine-style restaurant adjacent to Zunzum Gastrobar, located in a glass-fronted building next to the Lisbon Cruise Terminal (a bonus for parking, with a huge public car park available). The restaurant, with a contemporary feel, surprises visitors with a large open central kitchen, surrounded by a counter that allows you to watch the chefs at work at all times. Chef Marlene Vieira, together with her team, presents a signature approach based on two tasting menus (9 or 12 courses) referencing both Portuguese tradition (we loved her refined blue lobster, green curry and seaweed) and flavours from other latitudes, always accompanying the dishes with cornbread following her grandmother’s old recipe. A curious detail? If you order a meat option, you are presented with a selection of handcrafted knives, with different handles and hand-sharpened blades, from which you can choose."
Lisbon,SÁLA de João Sá,1 Star,,,,,,Modern Cuisine,Special occasion,3,"Rua dos Bacalhoeiros 103, Lisbon, 1100-068, Portugal",+351 21 887 3045,,,https://guide.michelin.com/en/lisboa-region/lisboa/restaurant/sala1154759,,Michelin,"A good culinary option in the Baixa area? On one of its bustling streets you’ll find SÁLA by João Sá, an exceptionally welcoming restaurant with the kitchen in view from the entrance and, above all, a place that has come into its own. Chef João Sá, who often comes to the tables to serve a dish and explain it in detail, proposes a travelling cuisine full of personality, combining tradition and the finest Portuguese ingredients with a palette of globally influenced flavours, sometimes in a measured register, sometimes with more intense touches from the Asian world. On its tasting menus, Horizonte à Vista and À procura de novas Texturas, you’ll find delicious creations and a dessert that caught our eye: Ramen conventual, made with a “false spaghetti” of egg yolk and sugar, a fresh, well-balanced coriander sorbet, slices of preserved peach and, to finish, a miso-and-vanilla syrup. Curious details? The restaurant often collaborates with the NGO Oceans Alive."
Lisbon,YŌSO,1 Star,,,,,,Japanese,Special occasion,3,"Rampa Das Necessidades 6, Lisbon, 1350-188, Portugal",+351 21 397 0705,,,https://guide.michelin.com/en/lisboa-region/lisboa/restaurant/yoso-1214668,,Michelin,"This spot is somewhat hidden away in the Alcântara district, and its name bears a certain mysticism; not without reason, as it alludes to the four elements of nature (Earth, Water, Fire and Air). Brazilian chef Habner Gomes, well supported by José Balau as dining room director and sommelier, offers a Japanese-inspired proposal in the kaiseki style, presenting a single omakase tasting menu that reveals extensive expertise and extreme refinement, as the dishes are plated with the utmost attention to detail. It features a comfortable sushi counter for ten diners, and goes beyond the usual raw cuisine to introduce us to Japan’s hot dishes, with tasty broths and grilled preparations. Curious details? The dishes, which always celebrate fish from the Portuguese coast (seabream, Atlantic leerfish, eel, Azorean bonito, etc.), take their names from the techniques used (Sakizuke [appetiser], Otsukuri [sliced raw fish], Niguirizushi [hand-formed sushi], Agemono [deep-fried dish], etc.)."
Lisbon,Canalha,Bib Gourmand,,,,,,Farm to table,A moderate spend,2,"Rua da Junqueira 207, Lisbon, 1300-338, Portugal",+351 962 152 742,,,https://guide.michelin.com/en/lisboa-region/lisboa/restaurant/canalha,,Michelin,"Chef João Rodrigues’s concept, located in a residential area, harks back to the neighbourhood restaurants of the past, yet retains the essence of a bistro. Sitting at the counter and watching the kitchen bustle contributes to a relaxed and vibrant atmosphere. Here, the focus is on the products — displayed in a showcase at the entrance — prepared simply, offered at accessible prices, and presented in a sharing format. A blackboard displays the daily lunch specials and, in addition, an appealing menu. Whether it’s the succulent open prawn omelette with onion, the iconic squid dish with sheep’s butter, or the simple yet authentic peach served with eggnog and creamy pistachio ice cream, one thing is certain — it does not disappoint!"
Lisbon,Carnal,Bib Gourmand,,,,,,Mexican,A moderate spend,2,"Rua da Misericordia 78, Lisbon, 1200 273, Portugal",+351 913 463 232,,,https://guide.michelin.com/en/lisboa-region/lisboa/restaurant/carnal-1200315,,Michelin,"(Provisionally, services are being provided at Largo da Trindade, 9) This lively, centrally located restaurant quickly gained popularity for being owned by the well-known Chef Ljubomir Stanisic (head of the 100 Maneiras group). It describes itself as a Mexican gastrobar and is one of those casual places that entices your taste buds. The dishes, generally quite well-balanced, are designed for a modern and informal ambience, with subtle nods to Mexican culture, striking the right harmony of flavour and heat in each creation. On the menu, featuring typical antojitos, tostadas, gringas and the famous tacos (don’t miss the tacos al pastor or the cauliflower tacos), you’ll also find bolder or more daring options like guacamole with insects or chicharrón (both dishes include larvae and crickets). Be sure to try one of their tequila cocktails!"
Lisbon,Ofício - Wine & Dining Room,Bib Gourmand,,,,,,Traditional Cuisine,A moderate spend,2,"Rua Nova da Trindade 11, Lisbon, 1200-301, Portugal",+351 910 456 440,,,https://guide.michelin.com/en/lisboa-region/lisboa/restaurant/oficio,,Michelin,"This restaurant, located in the heart of Chiado and close to the Jesuit church of São Roque, was born under the philosophy of a contemporary taberna (tavern), however… it is now taking a new path! The starting point is the recreation of Portuguese recipes in the light of current knowledge, always respecting the product and its origins, but without setting limits. The chef at the helm, Maurício Varela, champions a fluid proposal that seeks balance between cold and hot cooking, with constant references to the memory of Portuguese cuisine, spanning from traditional churrasco (barbecue) to conservas (preserves), as well as escabeches and smoked preparations. For them, in pursuit of a living offering, proximity and freshness of raw materials are fundamental to the creative process."
Lisbon,Pigmeu,Bib Gourmand,,,,,,Portuguese,A moderate spend,2,"Rua do 4 De Infantaria 68, Lisbon, 1350-274, Portugal",+351 21 825 2990,,,https://guide.michelin.com/en/lisboa-region/lisboa/restaurant/pigmeu,,Michelin,"A few metres north of the leafy Jardim da Parada, in Lisbon’s Campo de Ourique district, there is a very simple restaurant where… the cooking and character matter far more than comfort! Everything revolves around pork (which partly explains the name of the place), a product that Chef Miguel Azevedo Peres and his executive chef Alexandre Ballarin uses in its entirety, from snout to tail. On the menu, you will find the house classics, such as Torresmo do Rissol (crispy pork crackling), Croquetes do Pigmeu (Pigmeu croquettes), and the popular Bifana Porcalhona (a hearty pork sandwich), along with some delicious offal dishes that you simply must try."
Lisbon,Zunzum Gastrobar,Bib Gourmand,,,,,,Contemporary,A moderate spend,2,"Avenida Infante D. Henrique. Doca do Jardim do Tabaco, Lisbon, 1100-651, Portugal",+351 915 507 870,,,https://guide.michelin.com/en/lisboa-region/lisboa/restaurant/zunzum-gastrobar,,Michelin,"In this elegant restaurant full of light, set in a modern, fully glazed building near the Lisbon Cruise Terminal (opposite the intriguing Museu do Lactário), the famous Chef Marlene Vieira makes a case for a top-notch contemporary concept, always grounded in the traditional Portuguese culinary repertoire, yet open to inspiration from other cuisines around the globe. It is surprising both due to its interior décor, dominated by white and red tones, and its pleasant terrace overlooking the Tagus. Interesting dishes? Algarve pink prawns with seaweed and lemon butter; Alentejo pork chop with fried polenta and roasted pepper ketchup; creamy shellfish and coriander rice..."
Lisbon,100 Maneiras,Selected,,,,,,Creative,Spare no expense,4,"Rua do Teixeira 39, Lisbon, 1200-459, Portugal",+351 910 918 181,,,https://guide.michelin.com/en/lisboa-region/lisboa/restaurant/100-maneiras,,Michelin,"The culinary concept behind 100 Maneiras is one of absolute freedom – one that constantly takes risks and seeks to provoke a strong reaction and to leave a lasting mark with guests, often via ingredients referred to as ""from the future"" or that are little known.Everything here revolves around chef Ljubomir Stanisic, a native of Sarajevo (Bosnia-Herzegovina), who arrived in Portugal in his late-teens following the war in his country, healing the wounds of his soul by devoting himself to cooking. His different tasting menus The Story, Echoes of 100 (vegetarian) and Lunch Short Story (served exclusively for lunch on Fridays and Saturdays), are based around innovative cuisine with a constant nod (both physical and emotional) to his origins, although influences from his adopted homeland and further afield are also evident. His more traditional starters and desserts also have an interesting twist given that he used to make these with his mother!"
Lisbon,BAHR,Selected,,,,,,Portuguese,Special occasion,3,"Praça Luís De Camões 2, Lisbon, 1200-243, Portugal",+351 21 340 8253,,,https://guide.michelin.com/en/lisboa-region/lisboa/restaurant/bahr,,Michelin,"Located on the top floor of the Bairro Alto Hotel (hence the origin of its name) and featuring a kitchen that opens onto the dining room, BAHR describes itself as a “bohemian and irreverent space”. At lunchtime it offers a much more informal market-inspired “executive menu”, with more elaborate, exclusively à la carte dishes in the evening, but all featuring the very best ingredients."
Lisbon,Downunder by Justin Jennings,Selected,,,,,,Australian Contemporary,A moderate spend,2,"Rua Dos Industriais 21, Lisbon, 1200-685, Portugal",+351 21 401 2967,,,https://guide.michelin.com/en/lisboa-region/lisboa/restaurant/downunder-by-justin-jennings,,Michelin,"If you’ve never eaten crocodile or kangaroo, now is your chance in this unpretentious restaurant run by a young Australian chef who fell in love with Lisbon and set up his own business here. His somewhat unusual cuisine, available on an à la carte and two set menus, shines a light on Australian cuisine and its exotic meats."
Lisbon,Eleven,Selected,,,,,yes,Creative,Spare no expense,4,"Rua Marquês de Fronteira, Lisbon, 1070-051, Portugal",+351 21 386 2211,38.7308206,-9.1556702,https://guide.michelin.com/en/lisboa-region/lisboa/restaurant/eleven118394,https://www.restauranteleven.com/,Michelin; Michelin wine list,"An exclusive dining space, occupying a building with a minimalist designer feel in the upper section of the Amália Rodrigues gardens, with stunning views of the Eduardo VII park. Within this context, German chef Joachim Koerper, who has over five decades of experience behind him, conjures up Mediterranean-inspired cuisine with a meticulous and creative touch, based around locally sourced seasonal ingredients. His culinary focus is built around four menus: the “20 years of the Eleven restaurant”, featuring dishes that have marked his career in the different countries he has worked; a seasonal menu; a vegetarian option; and, lastly, the “Lavagante Azul”, which showcases the blue lobster after which it is named. À la carte options are also available. You can’t go wrong whatever you choose, especially with the chef’s signature dishes such as “My day in Singapore’s food market”, prepared with lacquered suckling pig, fried rice, mango and shrimp, or the cassoulet of white asparagus served with teardrop peas and caviar."
Lisbon,JNĉQUOI Fish,Selected,,,,,,Seafood,Spare no expense,4,"Av. da Liberdade, 189, Lisbon, 1250-096, Portugal",+351 21 593 1000,,,https://guide.michelin.com/en/lisboa-region/lisboa/restaurant/jncquoi-fish,,Michelin,"It is located in the small, luxurious JNĉQUOI House hotel and shares its address with the more gastronomic proposal of the award-winning chef Filipe Carvalho, JNĉQUOI Table, both led by him. As the name suggests, the proposal revolves around the maritime world and backs a broad variety of fish and seafood, displayed as soon as you enter in an appealing showcase. In a spacious Mediterranean-styled setting with a glass-walled kitchen at the back, where you can watch the sizeable team in action, the offering is exclusively à la carte and includes grilled options, salt-baked dishes, and wood-fired preparations… Dishes not to miss? Carabineiro (scarlet prawn) with creamy lemon rice, his Fatiado de peixe (sliced fish) with caviar, ginger and fine herbs, and, for dessert, Pão de leite no forno (oven-baked milk bread) with crème anglaise and cream cheese."
Lisbon,O Frade,Selected,,,,,,Regional Cuisine,A moderate spend,2,"Calçada da Ajuda 14, Lisbon, 1300-006, Portugal",+351 939 482 939,,,https://guide.michelin.com/en/lisboa-region/lisboa/restaurant/o-frade,,Michelin,"This small corner establishment, located by the impressive Museu Nacional dos Coches (with royal carriages from the 16th to 19th centuries), is certainly charming, as it recreates something of the typical atmosphere of Alentejo taverns, with simple decorative details alluding to the process of making the famous “vinho da talha,” a historical wine produced in large clay amphorae following Roman tradition, now a regional classic. Inside, with a U-shaped counter surrounded by stools, they offer a small menu of traditional Alentejo dishes, such as razor clams in a garlic and wine sauce (à bulhão pato) or Frade-style duck rice — many dishes are prepared by the chef right before your eyes!"
Lisbon,O Talho,Selected,,,,,,Meats and Grills,Special occasion,3,"Rua Carlos Testa 1, Lisbon, 1050-046, Portugal",+351 21 315 4105,,,https://guide.michelin.com/en/lisboa-region/lisboa/restaurant/o-talho,,Michelin,"Entering a restaurant through a butcher’s shop (“talho” in Portuguese) provides a clue as to the focus here and is a guarantee that the meat quality will be high and that it comes directly from the source! And it is in this modern yet at the same time informal space that chef Kiko offers his unique cuisine to guests through superb dishes prepared in an exceptional way. Meat-lovers can savour irresistible choices such as picanha from Uruguay, Galician 60-day dry aged T-bone, and A5 Kobe flank, considered one of the world’s best cuts of meat. Meat can also be purchased to be cooked at home."
