City,Name,Michelin_Award,Green_Star,Repsol_Award,Worlds_50_Best_Rank,Steak_101_Rank,Notable_Wine_List,Cuisine,Price,Price_Tier,Address,Phone,Latitude,Longitude,Michelin_Url,Website,Sources,Description
Barcelona,Xavier Pellicer,Selected,,2 Soles,,,,Creative,Special occasion,3,"Provença 310, Barcelona, 08037, Spain",+34 935 25 90 02,,,https://guide.michelin.com/en/catalunya/barcelona/restaurant/xavier-pellicer,,Michelin; Guia Repsol,"In this centrally located restaurant just a few metres from the city’s emblematic La Pedrera-Casa Milà building designed by Gaudí, the focus is on “healthy” cuisine that is centred around seasonal vegetables and the sourcing of its ingredients exclusively from small-scale local producers. The backdrop is an elegant interior with a rustic simplicity that includes a modern dining room with an industrial vibe and a completely open kitchen behind the bar counter, enabling guests to interact with the chefs (there’s also another more multi-functional dining room called El Menjador designed for private events). You will find à la carte service (only at lunchtime, Wednesday through Sunday) and two tasting options (one with 5 courses, the other 8), each featuring three different options: vegan, vegetarian and omnivore. The interesting wine list includes lots of little-known labels."
Barcelona,Xerta,Selected,,1 Sol,,,,Creative,Spare no expense,4,"Còrsega 289, Barcelona, 08008, Spain",+34 937 37 90 80,,,https://guide.michelin.com/en/catalunya/barcelona/restaurant/xerta,,Michelin; Guia Repsol,"If you’re still unfamiliar with the culinary delights of the Ebro Delta, a visit to this restaurant in Barcelona is a must to savour the flavours of a region that has been declared a World Biosphere Reserve. Accessed via the lobby of the Ohla Eixample hotel, Xerta boasts a contemporary dining room with views of the kitchen. Chef José Guadalupe Couoh Pomol, hailing from Yucatán, is passionate about Mediterranean cuisine and offers expert insight into the specific cuisine of the Ebro Delta, giving us the opportunity to discover its authentic gastronomy (elvers, oysters, rice... 90% of the products come from there) from a creative point of view. What’s on offer? The à la carte menu, which always features an array of delicious rice dishes and showcases seasonal ingredients (sea cucumbers, spot-tail mantis shrimp, blue crab, wild mushrooms, etc.), is complemented by three set menus: Temporada (lunchtime, not available on bank holidays, Tuesday to Friday), Delta and Producto."
Barcelona,âme,Selected,,,,,,French Contemporary,Special occasion,3,"Londres 91, Barcelona, 08036, Spain",+34 607 15 58 04,,,https://guide.michelin.com/en/catalunya/barcelona/restaurant/ame,,Michelin,"The aim of this unusual bistro, run by business partners Pachi Rodríguez (manning the stove) and Joey Attieh (as sommelier), is to pay continued homage to French cuisine, while at the same time making full use of seasonal local ingredients (artichokes from Prat, red prawns from Palamós, trout and acorn-fed duck from the Pyrenees, etc.). The dynamic and constantly evolving cuisine only sees the light through two tasting menus (Experiencia and Epicúreo) that propose a journey through the flavours of the Mediterranean from the perspective of French cuisine. Their delicious Montseny maitake with cashew nuts and foie is a very special dish."
Barcelona,Al Kostat,,,1 Sol,,,,,,2,,,,,,,Guia Repsol,
Barcelona,AÜRT,,,2 Soles,,,,,,3,,,,,,,Guia Repsol,
Barcelona,Brabo,,,1 Sol,,,,,,2,,,,,,,Guia Repsol,
Barcelona,Ca l'Isidre,,,1 Sol,,,,,,2,,,,,,,Guia Repsol,
Barcelona,Carnal Steak House,,,,,92,,,,3,,,,,,,World's 101 Best Steak,
Barcelona,Coure,,,2 Soles,,,,,,3,,,,,,,Guia Repsol,
Barcelona,Eldelmar,,,1 Sol,,,,,,2,,,,,,,Guia Repsol,
Barcelona,Els Pescadors,,,1 Sol,,,,,,2,,,,,,,Guia Repsol,
Barcelona,Espacio UMA,,,1 Sol,,,,,,2,,,,,,,Guia Repsol,
Barcelona,Estimar - Rafa Zafra,,,2 Soles,,,,,,3,,,,,,,Guia Repsol,
Barcelona,Granja Elena,,,1 Sol,,,,,,2,,,,,,,Guia Repsol,
Barcelona,Gresca,,,2 Soles,,,,,,3,,,,,,,Guia Repsol,
Barcelona,Jardín del Alma,,,1 Sol,,,,,,2,,,,,,,Guia Repsol,
Barcelona,Olivos Comida y Vinos,,,1 Sol,,,,,,2,,,,,,,Guia Repsol,
Barcelona,Petit Comité Gaig,,,1 Sol,,,,,,2,,,,,,,Guia Repsol,
Barcelona,Roig Robí,,,1 Sol,,,,,,2,,,,,,,Guia Repsol,
Barcelona,Sato i Tanaka,,,1 Sol,,,,,,2,,,,,,,Guia Repsol,
Barcelona,Xemei,,,1 Sol,,,,,,2,,,,,,,Guia Repsol,
